id,DIC
1455,2172.3102744223324
1456,2196.2224706566544
1457,2328.0609719705462
1458,1993.1874536124394
1459,2149.5669039208187
1460,2036.2219221168093
1461,2160.5409051368324
1462,2197.5434699660354
1463,2270.4339766684484
1464,2310.4654565269707
1465,2153.290297123346
1466,2318.382802814191
1467,2258.512299761013
1468,2216.236427928836
1469,2285.0588159317654
1470,2328.5589166852183
1471,2221.3371434567507
1472,2265.616375757393
1473,2316.962279862769
1474,2085.512518641676
1475,2030.3850030416686
1476,2009.1855165537147
1477,2024.1708684774865
1478,2197.3680161382376
1479,2313.7121898926757
1480,2029.7259710466767
1481,2235.457034421988
1482,2138.656730257611
1483,2227.9333910760683
1484,2166.038536013027
1485,2226.585761090258
1486,2196.1420753847947
1487,2309.071157518891
1488,2008.1544748960455
1489,2310.5199513087023
1490,2003.8288304898629
1491,2133.042339741934
1492,2222.7434493351584
1493,1994.8588437703138
1494,2016.3517809779075
1495,2344.7222284842696
1496,1978.9766315152765
1497,1988.916226836524
1498,2258.5865070115815
1499,2122.769607358976
1500,2004.2949769129352
1501,2204.0009136369545
1502,2283.8654566091013
1503,2002.275688461784
1504,2311.229040372818
1505,2216.1344099135567
1506,2260.5182178663094
1507,2126.3773249780447
1508,2254.4445008461003
1509,2081.900856796966
1510,2006.6171796903934
1511,2276.3843925691253
1512,2318.0469454585445
1513,2003.659790076859
1514,2248.646394411689
1515,2021.2773895598718
1516,2192.2859568888452
1517,2025.5013613868593
1518,2129.122185905297
1519,2012.244121943149
1520,2170.0650285811307
1521,2250.815802345691
1522,2312.113124851526
1523,2010.5342312680873
1524,2265.189793488976
1525,2312.707669473051
1526,2010.4988253123379
1527,2130.7035760808676
1528,2062.550366433038
1529,2321.3896232228767
1530,2014.820469001538
1531,2017.0479113693157
1532,2188.5233927434083
1533,2212.3191534156927
1534,2264.8846784522298
1535,2272.1072514092134
1536,2309.403346961246
1537,2003.6653906430097
1538,2310.7134565882343
1539,1994.225455787318
1540,2198.3383016789785
1541,2266.3660048292336
1542,2304.0723202395443
1543,2002.6502168476118
1544,2169.044805545256
1545,2077.5280438521986
1546,2176.946431265604
1547,2223.469644277926
1548,2282.339798629276
1549,2344.2509040690006
1550,2112.16061580014
1551,2308.0013024666728
1552,2000.7864759327783
1553,2207.9983473880097
1554,2238.6577022168176
1555,2262.778002199706
1556,2234.029496481555
1557,2314.6103478236228
1558,2050.215255413687
1559,2235.889635962873
1560,2268.622378361716
1561,2005.2565041926562
1562,2004.7977300093937
1563,2153.304008490589
1564,2225.9178249413712
1565,2312.418610059751
1566,2228.6651452410147
1567,2197.434665446934
1568,2322.798073574403
1569,2231.1501204561027
1570,2278.789294252836
1571,2188.6118168471803
1572,2128.405169724392
1573,2279.388814651141
1574,2324.3894187381006
1575,2140.7488118526403
1576,2192.6501817387457
1577,2248.545306172084
1578,2307.1470183077045
1579,2018.630391629546
1580,2001.0883706622596
1581,2226.6261091334613
1582,2102.172426429185
1583,2278.9812833256588
1584,2096.689798912521
1585,2263.1462685821384
1586,2082.1598618081903
1587,2162.0358645643646
1588,2211.602530602023
1589,2241.7024839234864
1590,2274.9935340009506
1591,2001.0955419768538
1592,2148.3372099603607
1593,2269.7128766016813
1594,2048.992001451813
1595,2235.818481408053
1596,2174.522918832859
1597,2072.8135134558697
1598,2217.638222748717
1599,2239.8756544395787
1600,2062.7266136374365
1601,2158.6711935491567
1602,2096.3126176531264
1603,2358.064197131473
1604,2027.5488643621593
1605,2158.9775906667433
1606,2287.1012155345
1607,1997.434951131964
1608,2222.918310921523
1609,2030.2173747881498
1610,2266.579768354561
1611,2315.474204537438
1612,2077.450759362826
1613,2214.1756832158735
1614,2309.436222412249
1615,2217.4475963961077
1616,2010.3668609352214
1617,2233.232021704252
1618,2310.082336410372
1619,2371.201699075262
1620,2195.773770955947
1621,1997.6557047374708
1622,2124.7703756006836
1623,2260.3718602013123
1624,2010.8943031919364
1625,2120.0289006199673
1626,2225.8529880867645
1627,2315.424043105176
1628,2018.898557070679
1629,2018.6676164453806
1630,2169.377104158072
1631,2276.3039233410095
1632,2319.003506463043
1633,2010.7955905417925
1634,2042.6177005309366
1635,2114.691704971025
1636,2238.880475008311
1637,2269.654394362395
1638,2130.0378942195393
